time_delta_seconds,burst_velocity_1m,burst_velocity_5m,rapid_retry_status_transition,exact_amount_match,amount_ratio,order_id_match,merchant_notes_order_id_match,invoice_id_match,email_exact_match,email_levenshtein_similarity,contact_normalized_match,contact_last_4_match,customer_id_match,vpa_exact_match,vpa_handle_match,card_id_match,card_fingerprint_match,bank_code_match,acquirer_rrn_match,acquirer_auth_code_match,description_jaccard_similarity,method_consistency,error_cascade_similarity,composite_duplicate_risk_score,txn_a_id,txn_b_id,label
464.0,1,1,0.0,0.0,0.9689722,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.23264074,pay_000752,pay_000790,0
24.0,1,1,0.0,0.0,0.5325926,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.13380027,pay_000071,pay_000110,0
504.0,1,1,0.0,0.0,0.9037838,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07921484,pay_001260,pay_001064,0
148.0,1,2,0.0,0.0,0.5848586,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20563541,pay_000366,pay_001025,0
220.0,1,2,0.0,0.0,0.15367728,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.18849438,pay_001644,pay_002415_dup,0
342.0,1,1,0.0,0.0,0.5755996,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.09961782,pay_000495,pay_000981,0
451.0,1,1,0.0,0.0,0.060128894,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05151315,pay_001345,pay_002289,0
579.0,1,1,0.0,0.0,0.6275525,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.100463934,pay_000349,pay_000099,0
340.0,1,1,0.0,0.0,0.82955176,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.10801437,pay_000752,pay_000662,0
502.0,1,1,0.0,0.0,0.832755,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1621117,pay_001343,pay_001016,0
565.0,1,1,0.0,0.0,0.40816846,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.18555179,pay_000368,pay_000185,0
217.0,1,1,0.0,0.0,0.4714455,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.13470006,pay_000267_dup,pay_001851,0
182.0,1,2,0.0,0.0,0.34215042,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.26075536,pay_001667,pay_001622,0
128.0,1,2,0.0,0.0,0.6178344,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.27494568,pay_002207,pay_002056,0
185.0,1,2,0.0,0.0,0.7396739,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20770806,pay_000218,pay_000433,0
560.0,1,1,0.0,0.0,0.50347036,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.18869887,pay_001061,pay_001077,0
100.0,1,1,1.0,0.0,0.7297535,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.19505955,pay_000194,pay_000655,0
378.0,1,1,0.0,0.0,0.7928788,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07602642,pay_000477_dup,pay_000731,0
120.0,1,2,0.0,0.0,0.57368004,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.24411185,pay_001888,pay_002162,0
575.0,1,1,0.0,0.0,0.63288605,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07020126,pay_000111,pay_000112,0
115.0,1,2,1.0,0.0,0.040472858,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2678327,pay_000473,pay_000856,0
215.0,1,2,0.0,0.0,0.10084034,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.18497488,pay_000188,pay_000231,0
141.0,1,1,0.0,0.0,0.53433734,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0763425,pay_002245,pay_000887,0
24.0,2,2,1.0,0.0,0.7602041,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.32547694,pay_001308,pay_001530,0
520.0,1,1,0.0,0.0,0.07299803,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.13702887,pay_001166,pay_001801,0
162.0,1,1,0.0,0.0,0.8908777,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.11650541,pay_002029_dup,pay_000367,0
169.0,1,2,0.0,0.0,0.21534392,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.19157115,pay_002108,pay_002121,0
184.0,1,1,0.0,0.0,0.5957044,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07466504,pay_000668,pay_000323,0
464.0,1,1,0.0,0.0,0.39064476,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.1800563,pay_000208,pay_000140,0
240.0,1,1,0.0,0.0,0.2850606,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.09412434,pay_000062,pay_000254,0
40.0,1,1,0.0,0.0,0.73374456,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.10382796,pay_001230,pay_001576,0
60.0,1,1,0.0,0.0,0.14716163,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.108660966,pay_000382,pay_000084,0
537.0,1,1,0.0,0.0,0.99089634,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16727835,pay_000376,pay_000827_dup,0
310.0,1,1,0.0,0.0,0.65669364,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07226545,pay_000410,pay_002170,0
440.0,1,1,0.0,0.0,0.8029197,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.106486104,pay_002244,pay_002060,0
390.0,1,1,0.0,0.0,0.98635226,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.082327634,pay_001685,pay_001698,0
109.0,1,1,0.0,0.0,0.46770722,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.08037637,pay_000698,pay_000537,0
146.0,1,1,0.0,0.0,0.73241204,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.082344025,pay_001662,pay_000604,0
533.0,1,1,0.0,0.0,0.7551637,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15950891,pay_000752_dup,pay_001106,0
499.0,1,1,0.0,0.0,0.25177395,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.17339854,pay_001463,pay_000488,0
231.0,1,1,0.0,0.0,0.78503305,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.14645755,pay_000613,pay_000206,0
270.0,1,1,0.0,0.0,0.9736063,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.11394628,pay_000134,pay_000128,0
96.0,1,1,1.0,0.0,0.2572635,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.18425454,pay_002080,pay_002432,0
585.0,1,1,0.0,0.0,0.60522276,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.19003302,pay_000757,pay_000437,0
321.0,1,1,0.0,0.0,0.57837385,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.06952248,pay_000789,pay_000696,0
83.0,1,2,0.0,0.0,0.47542933,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.21178322,pay_001734,pay_002317_dup,0
79.0,1,1,0.0,0.0,0.9085714,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.100582756,pay_000786,pay_000347,0
64.0,1,1,0.0,0.0,0.8931987,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.13217562,pay_000345,pay_000067,0
363.0,1,1,0.0,0.0,0.828834,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.107769296,pay_000701_dup,pay_002252,0
136.0,1,2,0.0,0.0,0.26762247,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.23198509,pay_000306,pay_000692,0
222.0,1,2,0.0,0.0,0.45010182,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.19618052,pay_000239,pay_000515,0
285.0,1,2,0.0,0.0,0.8826874,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.27448523,pay_002315,pay_002135,0
395.0,1,1,0.0,0.0,0.46191624,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15023872,pay_000031,pay_000065,0
527.0,1,1,0.0,0.0,0.22433862,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14401332,pay_000715,pay_002108_dup,0
143.0,1,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.696199,pay_000614,pay_000614_dup,1
66.0,1,2,0.0,0.0,0.64585406,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.2518543,pay_000636,pay_001242,0
307.0,1,1,0.0,0.0,0.883979,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.11024963,pay_000613_dup,pay_000293,0
586.0,1,1,0.0,0.0,0.54159737,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.18993685,pay_000892,pay_001243,0
27.0,2,2,0.0,0.0,0.27510998,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.298088,pay_000133,pay_000603,0
403.0,1,1,0.0,0.0,0.7903298,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1965398,pay_002421,pay_001669,0
118.0,1,2,0.0,0.0,0.907821,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.22190063,pay_002452,pay_001882,0
420.0,1,1,0.0,0.0,0.40241048,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14815025,pay_000176,pay_000202_dup,0
350.0,1,1,0.0,0.0,0.98555046,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.20536761,pay_000815,pay_000402_dup,0
27.0,2,2,0.0,0.0,0.1737721,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.29981965,pay_000678,pay_001941,0
495.0,1,1,0.0,0.0,0.3943016,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.21362096,pay_002158,pay_002461,0
295.0,1,1,0.0,0.0,0.4011594,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.06409229,pay_000590,pay_000767,0
277.0,1,2,0.0,0.0,0.5423729,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.23299432,pay_002303,pay_000737,0
370.0,1,1,0.0,0.0,0.5670038,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15387262,pay_000812,pay_000140_dup,0
591.0,1,1,0.0,0.0,0.29166666,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14417379,pay_001523,pay_001302,0
508.0,1,1,0.0,0.0,0.624025,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.13593882,pay_000659,pay_001484,0
544.0,1,1,0.0,0.0,0.45079136,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.13017954,pay_001239,pay_001271,0
471.0,1,1,0.0,0.0,0.7099432,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.072888546,pay_001847,pay_001678,0
128.0,1,2,0.0,0.0,0.37128586,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20085858,pay_002453,pay_001423_dup,0
481.0,1,1,0.0,0.0,0.31849968,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14519258,pay_000445,pay_001009,0
334.0,1,1,0.0,0.0,0.12167689,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.054296646,pay_000188,pay_000098,0
145.0,1,2,0.0,0.0,0.2788959,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.19585282,pay_002477,pay_002265,0
134.0,1,2,0.0,0.0,0.8492436,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.21588506,pay_000760,pay_000582_dup,0
96.0,1,1,0.0,0.0,0.5455577,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.1511173,pay_002000,pay_001932,0
350.0,1,1,0.0,0.0,0.3292931,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.060971826,pay_002155,pay_000664,0
477.0,1,1,0.0,0.0,0.28343767,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.17956007,pay_000714,pay_000329_dup,0
581.0,1,1,0.0,0.0,0.62234634,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.13580585,pay_000569,pay_002391,0
30.0,1,1,1.0,0.0,0.4786144,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.17016253,pay_000226,pay_000242_dup,0
10.0,2,2,1.0,0.0,0.35783476,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.32062265,pay_000258,pay_000089,0
132.0,1,2,0.0,0.0,0.1998977,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.26066676,pay_000480,pay_000651,0
462.0,1,1,0.0,0.0,0.57643753,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15374458,pay_001524,pay_001566,0
265.0,1,1,0.0,0.0,0.8676991,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.080138914,pay_002485,pay_002260,0
245.0,1,2,0.0,0.0,0.5174057,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1975347,pay_002239,pay_002274,0
344.0,1,1,0.0,0.0,0.3289855,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.21221465,pay_001992,pay_001192,0
433.0,1,1,0.0,0.0,0.5098242,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.13236049,pay_000005_dup,pay_000040,0
316.0,1,1,0.0,0.0,0.6512066,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.19274552,pay_001469,pay_000913,0
333.0,1,1,0.0,0.0,0.8494878,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.080313064,pay_000275,pay_000149,0
360.0,1,1,0.0,0.0,0.81928444,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07703862,pay_000014,pay_000054,0
117.0,1,2,0.0,0.0,0.86603284,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.25417805,pay_001231,pay_000183,0
415.0,1,1,0.0,0.0,0.24674077,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1785539,pay_000479_dup,pay_000348,0
190.0,1,1,0.0,0.0,0.93502206,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.115911275,pay_001532,pay_002174,0
180.0,1,2,0.0,0.0,0.4822208,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20155859,pay_001150,pay_000584,0
144.0,1,2,0.0,0.0,0.993895,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.25705478,pay_000426,pay_000324,0
149.0,1,2,0.0,0.0,0.38808894,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.28476274,pay_000411,pay_000427,0
368.0,1,1,0.0,0.0,0.26753315,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1440123,pay_001712,pay_000704,0
258.0,1,2,0.0,0.0,0.8443047,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.2738751,pay_000550,pay_000472,0
203.0,1,2,0.0,0.0,0.48179466,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.2285774,pay_002173,pay_002202,0
585.0,1,1,0.0,0.0,0.91119313,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.20212609,pay_002010,pay_001845,0
554.0,1,1,0.0,0.0,0.9271583,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07992308,pay_000614_dup,pay_000135,0
145.0,1,1,0.0,0.0,0.455302,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.075311854,pay_000765,pay_000794,0
570.0,1,1,0.0,0.0,0.50617087,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.066026166,pay_001720,pay_001777,0
127.0,1,2,0.0,0.0,0.17203681,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.25423002,pay_002197,pay_001354_dup,0
308.0,1,1,0.0,0.0,0.30312878,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.21182919,pay_000906,pay_002477,0
490.0,1,1,0.0,0.0,0.22774605,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.18530662,pay_000292,pay_001071,0
54.0,1,1,1.0,0.0,0.15000883,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.120631695,pay_000993,pay_001113,0
330.0,1,1,0.0,0.0,0.70392513,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07354623,pay_001685,pay_002120,0
302.0,1,1,0.0,0.0,0.13797101,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14052477,pay_000188_dup,pay_000077,0
275.0,1,2,0.0,0.0,0.45857576,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1947618,pay_001405,pay_001465,0
484.0,1,1,0.0,0.0,0.7144726,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.22420107,pay_001718,pay_001390,0
116.0,1,1,0.0,0.0,0.22931507,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07145172,pay_000641,pay_001257,0
466.0,1,1,0.0,0.0,0.59820956,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.13517256,pay_001042,pay_000194,0
73.0,1,2,0.0,0.0,0.18199965,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.2996987,pay_001085,pay_002378,0
216.0,1,1,0.0,0.0,0.08216744,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.055951662,pay_001430_dup,pay_000407_dup,0
271.0,1,2,0.0,0.0,0.6228617,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.2662311,pay_000167,pay_000060,0
